feature,shap_win_mean,shap_loss_mean,shap_diff_mean,u_stat,p_value,bh_significant,abs_diff
range_hl_rolling_min_1,0.008416256340914847,0.00833972760222535,7.652873868949778e-05,6755457.0,0.682416491787321,False,7.652873868949778e-05
imbalance_rolling_var_96,0.00011575246071689688,4.030996621143847e-05,7.544249450545842e-05,7590510.0,7.170019202629047e-22,True,7.544249450545842e-05
illiq_rolling_max_48,-0.00010279924227397844,-2.941393397320032e-05,-7.338530830077813e-05,6347164.0,4.546792998088314e-05,True,7.338530830077813e-05
range_hl_rolling_ptp_4,0.0013374186446188326,0.0014104442176037216,-7.302557298488892e-05,6668739.0,0.5865390252670555,False,7.302557298488892e-05
illiq_rolling_iqr_2,0.00011103918675351113,0.00018389767083145278,-7.285848407794166e-05,6195603.0,9.254959950266563e-09,True,7.285848407794166e-05
return_rolling_iqr_2,-0.00013256963876061412,-0.00020518672457866107,7.261708581804695e-05,7398288.0,7.729568045304145e-14,True,7.261708581804695e-05
parkinson_var_rolling_ptp_12,0.0010903801601669229,0.0011626817420276815,-7.230158186075867e-05,6796587.5,0.38914270736941414,False,7.230158186075867e-05
illiq_rolling_var_96,-9.429018780691478e-05,-0.000166469388900928,7.217920109401321e-05,7265522.0,1.7754981484528287e-09,True,7.217920109401321e-05
range_pct_rolling_ptp_4,0.0004229427162176001,0.000494990823074149,-7.204810685654896e-05,6398597.5,0.0004437008460609398,True,7.204810685654896e-05
range_pct_rolling_ptp_12,1.8053536133476495e-06,-6.951142427913657e-05,7.131677789248423e-05,7565698.0,1.1442174973210512e-20,True,7.131677789248423e-05
buy_ratio_rolling_min_96,-0.0015390664057671403,-0.0014677557629401343,-7.131064282700603e-05,6577916.0,0.12309178120953511,False,7.131064282700603e-05
garman_klass_var_rolling_max_24,0.0002076900901404286,0.00013648824356319296,7.120184657723565e-05,6969938.0,0.00567072284704441,True,7.120184657723565e-05
log_volume_rolling_iqr_48,-0.0004315611801417009,-0.00036191994062524207,-6.964123951645881e-05,6184815.5,4.574707766847398e-09,True,6.964123951645881e-05
illiq,7.434675731626261e-05,0.0001433804086981053,-6.90336513818427e-05,5641116.5,1.989332140642672e-32,True,6.90336513818427e-05
log_volume_expanding_var,0.00019936277774264366,0.0002673377272674036,-6.797494952475995e-05,5406415.5,3.4463928811789695e-47,True,6.797494952475995e-05
log_volume_expanding_skew,7.657740079043277e-06,7.506184602751183e-05,-6.740410594846855e-05,4633528.5,1.1660931782557637e-120,True,6.740410594846855e-05
buy_ratio_rolling_max_12,-0.00022561319042812365,-0.000158392099893364,-6.722109053475966e-05,6543706.0,0.054898435140667515,False,6.722109053475966e-05
return_expanding_var,-0.00024109609118367682,-0.0003072292418003456,6.613315061666878e-05,6917094.0,0.028839459946297115,False,6.613315061666878e-05
buy_ratio_lag_1,-0.0002143512686179178,-0.0001486529031899647,-6.569836542795311e-05,6726898.5,0.9240327456218183,False,6.569836542795311e-05
imbalance_rolling_min_8,-0.0006421642015287493,-0.0005767009651880892,-6.546323634066013e-05,6686852.0,0.7302754297201659,False,6.546323634066013e-05
garman_klass_var_rolling_iqr_48,0.0004949667021887804,0.0004301452574536338,6.482144473514661e-05,7097318.5,3.0989844651933504e-05,True,6.482144473514661e-05
imbalance_rolling_var_24,-0.0016809273294523103,-0.0017449906750239604,6.406334557165013e-05,6398598.5,0.00041913870445175273,True,6.406334557165013e-05
illiq_rolling_mean_1,5.479085819204413e-06,6.930579364475126e-05,-6.382670782554685e-05,6274755.5,1.0926649122389053e-06,True,6.382670782554685e-05
abs_return_rolling_ptp_2,0.000532804486686552,0.000596521063723694,-6.371657703714204e-05,7622145.0,2.9580909291550126e-23,True,6.371657703714204e-05
range_pct_rolling_var_24,0.00025588411396475,0.0001923911891485531,6.349292481619691e-05,7111057.5,1.5796548428546685e-05,True,6.349292481619691e-05
buy_ratio_rolling_max_48,0.00013601290224747888,0.0001994578460185291,-6.344494377105023e-05,5348854.0,2.959646457594912e-51,True,6.344494377105023e-05
buy_ratio_rolling_mean_48,1.8270259077549195e-05,-4.494978308486806e-05,6.322004216241726e-05,5470994.5,3.1530565597159377e-43,True,6.322004216241726e-05
imbalance_lag_1,-0.0003188635085976172,-0.00025611408721064137,-6.274942138697584e-05,8034321.0,4.46205801024698e-48,True,6.274942138697584e-05
illiq_rolling_ptp_2,8.484284444809669e-05,0.00014756063915808014,-6.271779470998345e-05,6207390.5,1.9788682565104884e-08,True,6.271779470998345e-05
garman_klass_var_rolling_var_12,-0.00011281426958074765,-0.0001752649141528941,6.245064457214644e-05,7046158.5,0.0003076050928550134,True,6.245064457214644e-05
buy_ratio_rolling_iqr_48,-0.0004315994778294834,-0.0004936913830643642,6.209190523488077e-05,7102494.0,1.993902422560725e-05,True,6.209190523488077e-05
log_volume_rolling_max_24,-0.00013574227539922673,-7.495308126588179e-05,-6.078919413334494e-05,6687978.0,0.7394373242831374,False,6.078919413334494e-05
illiq_rolling_ptp_48,0.00031114844289991376,0.0003718924222964397,-6.074397939652594e-05,5913433.0,9.140598879529046e-19,True,6.074397939652594e-05
range_hl_rolling_var_24,-4.2490468566759484e-05,1.6194267121232944e-05,-5.868473568799243e-05,5375544.5,2.388349725468837e-49,True,5.868473568799243e-05
buy_ratio_rolling_mean_24,-0.00020660358519787649,-0.00014799141278295337,-5.861217241492312e-05,7577349.5,1.8790239837256033e-21,True,5.861217241492312e-05
close_to_vwap_lag_2,4.454676896958498e-05,0.0001030610711723568,-5.8514302202771816e-05,8342056.5,8.51572921554817e-72,True,5.8514302202771816e-05
abs_return_rolling_ptp_96,-3.851825180252634e-05,1.983613515470877e-05,-5.835438695723511e-05,6634984.0,0.3601892875019034,False,5.835438695723511e-05
log_quote_volume_expanding_skew,-0.0015731250518804384,-0.0015151548670976171,-5.7970184782821276e-05,6535927.0,0.04512833511201173,False,5.7970184782821276e-05
buy_ratio_rolling_ptp_4,-0.00030507101326963416,-0.00036219106695697495,5.712005368734078e-05,7331207.0,1.540111814684874e-11,True,5.712005368734078e-05
parkinson_var_rolling_min_96,0.0004968950749702442,0.0005532230494383233,-5.632797446807904e-05,6303998.5,5.310298704986623e-06,True,5.632797446807904e-05
log_quote_volume_rolling_iqr_2,-4.865804929209059e-05,7.607446193162864e-06,-5.626549548525346e-05,6723205.0,0.9562406407359086,False,5.626549548525346e-05
parkinson_var_rolling_iqr_2,0.0001701917399490499,0.00022558901981689175,-5.5397279867841845e-05,6313175.0,8.535344993124462e-06,True,5.5397279867841845e-05
abs_return_rolling_var_24,0.0005993457839212627,0.0006546124856441815,-5.526670172291881e-05,6848795.0,0.1512848011060189,False,5.526670172291881e-05
illiq_rolling_ptp_12,0.0001554821045171819,0.00021045000045078605,-5.496789593360414e-05,6291546.5,2.731392139271001e-06,True,5.496789593360414e-05
squared_return_rolling_ptp_12,0.0004668489087286626,0.0004125666140376401,5.428229469102251e-05,7070525.5,0.00010810396250459498,True,5.428229469102251e-05
abs_return_rolling_ptp_24,0.0002375522353011235,0.00029169363228533107,-5.414139698420756e-05,6402611.0,0.0005233653638661679,True,5.414139698420756e-05
illiq_rolling_iqr_12,8.613776998875188e-05,0.0001402219579870608,-5.4084187998308916e-05,6258783.0,4.338864472617989e-07,True,5.4084187998308916e-05
squared_return_rolling_mean_8,0.00042102953791736404,0.00036699445813972114,5.40350797776429e-05,8074332.5,3.0474587050673433e-50,True,5.40350797776429e-05
range_hl_expanding_skew,3.580799098552171e-05,8.95747041669328e-05,-5.3766713181411096e-05,5994481.5,1.8118151595498243e-15,True,5.3766713181411096e-05
illiq_rolling_mean_12,7.203543485207304e-05,0.0001240946359310002,-5.2059201078927174e-05,5834789.0,2.5993734754801516e-22,True,5.2059201078927174e-05
parkinson_var_rolling_ptp_96,2.679617592416485e-05,7.879504477654245e-05,-5.1998868852377603e-05,6329326.0,1.9021799459604806e-05,True,5.1998868852377603e-05
illiq_rolling_max_12,-1.3383905114244069e-06,5.0134621354788576e-05,-5.147301186621298e-05,6020182.5,1.1243770156188006e-14,True,5.147301186621298e-05
illiq_rolling_min_24,0.00017350841676718717,0.00012207725284552677,5.14311639216604e-05,6989448.0,0.0028765948908699786,True,5.14311639216604e-05
return_lag_3,0.0001625262852320852,0.00021230864856693348,-4.978236333484827e-05,7341544.0,7.098502388545627e-12,True,4.978236333484827e-05
squared_return_rolling_ptp_2,0.0005823356216682658,0.0005326136965260263,4.9721925142239476e-05,7013407.0,0.001178975683601238,True,4.9721925142239476e-05
parkinson_var_rolling_ptp_8,0.0005702929416779125,0.000619998582749578,-4.970564107166552e-05,7151787.5,1.8917017722251768e-06,True,4.970564107166552e-05
range_pct_rolling_iqr_4,0.0013647359033135858,0.0013160486128345518,4.8687290479034005e-05,6804651.5,0.34221084846277705,False,4.8687290479034005e-05
garman_klass_var_rolling_ptp_4,0.001930452723144989,0.0019787928321075058,-4.834010896251676e-05,6377020.0,0.00017706691698109804,True,4.834010896251676e-05
log_quote_volume_rolling_var_12,0.00022306260505290662,0.0002709999276896587,-4.79373226367521e-05,6524770.0,0.033472019686203114,False,4.79373226367521e-05
illiq_rolling_max_8,0.000144853994377174,0.0001921633523390408,-4.730935796186682e-05,6397974.0,0.00043153032376886795,True,4.730935796186682e-05
range_hl_rolling_max_48,0.00030741812866286975,0.00035448604147806024,-4.706791281519049e-05,6121346.5,5.284563680727045e-11,True,4.706791281519049e-05
abs_return_rolling_min_12,1.9257555068582974e-05,6.618080809106687e-05,-4.69232530224839e-05,6120456.5,5.059005345626477e-11,True,4.69232530224839e-05
parkinson_var_rolling_var_48,-0.00023825257833358043,-0.00028480692827698964,4.655434994340921e-05,7327452.0,2.154744008813015e-11,True,4.655434994340921e-05
imbalance_rolling_min_96,-0.0007217013147472699,-0.0006753810318013906,-4.632028294587927e-05,6401303.0,0.0004910908390906759,True,4.632028294587927e-05
return_rolling_max_96,0.0010924751961579676,0.0010468229015374436,4.5652294620523916e-05,7036599.5,0.0004673602377348514,True,4.5652294620523916e-05
log_volume_lag_10,-7.20008626774973e-05,-2.7490964672430193e-05,-4.450989800506711e-05,7125304.5,5.170941562058312e-06,True,4.450989800506711e-05
squared_return_rolling_var_4,0.003463928388304155,0.0034212435961592145,4.268479214494065e-05,7140066.5,3.554767417155476e-06,True,4.268479214494065e-05
illiq_rolling_ptp_4,0.0001543238546657285,0.00011174582986590329,4.257802479982522e-05,6980162.0,0.003617816146595979,True,4.257802479982522e-05
squared_return_rolling_min_2,6.125682507087311e-06,4.869103422356365e-05,-4.256535171647634e-05,7682277.0,3.0049091872005295e-26,True,4.256535171647634e-05
range_hl_rolling_iqr_4,0.0010819811994185501,0.0011239713649040708,-4.199016548552068e-05,7043259.0,0.00035311624888224375,True,4.199016548552068e-05
log_volume_rolling_ptp_24,-0.000150971349074397,-0.00019234059378485174,4.136924471045473e-05,7095091.5,3.399445450942092e-05,True,4.136924471045473e-05
imbalance_rolling_iqr_48,0.00027479466409759075,0.0002337421856167092,4.105247848088154e-05,7396443.5,7.475626684082251e-14,True,4.105247848088154e-05
parkinson_var_rolling_ptp_2,0.0013183347162560215,0.0012780114642979342,4.03232519580873e-05,6830812.0,0.2159750030684352,False,4.03232519580873e-05
garman_klass_var_rolling_max_8,3.6294334633819984e-05,-3.9005317210544e-06,4.0194866354874385e-05,7415814.5,6.306028264066069e-15,True,4.0194866354874385e-05
squared_return_rolling_min_24,-6.197698959214879e-06,3.3921283804488566e-05,-4.011898276370344e-05,5265653.5,8.012441322403522e-71,True,4.011898276370344e-05
buy_ratio_rolling_iqr_24,-0.00044509754132266663,-0.00048513689328462747,4.003935196196084e-05,6943910.5,0.012763879792731107,False,4.003935196196084e-05
imbalance_rolling_mean_96,-7.567173523233977e-05,-3.573216574447079e-05,-3.993956948786898e-05,6932904.5,0.01535917662835983,False,3.993956948786898e-05
range_hl_rolling_iqr_12,0.0010057966874085077,0.0010456380157810173,-3.984132837250962e-05,6640566.0,0.39342649527481366,False,3.984132837250962e-05
log_quote_volume_rolling_mean_48,0.0006118625210049335,0.0006514471961626688,-3.9584675157735227e-05,6113802.5,2.5013034094891533e-11,True,3.9584675157735227e-05
range_hl_rolling_ptp_96,0.0002893903015301175,0.0003270217076847025,-3.7631406154585e-05,7175907.5,4.911430066426038e-07,True,3.7631406154585e-05
illiq_rolling_iqr_24,0.0002600057349748106,0.00029752494110893527,-3.751920613412465e-05,6121749.5,4.979242793526853e-11,True,3.751920613412465e-05
squared_return_rolling_max_96,-0.00016620127359401882,-0.00012878204304233535,-3.741923055168347e-05,6403854.0,0.0005329022618216925,True,3.741923055168347e-05
body_fraction,0.0001752992630012914,0.0001384434297092092,3.68558332920822e-05,6958702.0,0.008223915261401265,False,3.68558332920822e-05
log_quote_volume_rolling_ptp_24,-0.00011704508011783652,-8.032371078881224e-05,-3.6721369329024276e-05,5523682.5,2.2900985758759798e-39,True,3.6721369329024276e-05
log_volume_rolling_mean_96,1.5443809539410118e-05,-2.1239573675000385e-05,3.66833832144105e-05,6744336.5,0.7697608633512842,False,3.66833832144105e-05
log_volume_rolling_var_8,-2.0840583797342862e-05,1.5347378849253164e-05,-3.618796264659603e-05,6687542.5,0.7359816258023995,False,3.618796264659603e-05
squared_return_rolling_max_1,0.0031438142916831104,0.003107961503297895,3.5852788385215464e-05,6963537.5,0.007020383153591369,False,3.5852788385215464e-05
garman_klass_var_rolling_var_2,0.0002716738689978633,0.00023628569080276209,3.538817819510122e-05,6666831.0,0.5721805051054569,False,3.538817819510122e-05
range_hl_rolling_mean_48,0.00019987547185126414,0.00023519958581927672,-3.532411396801259e-05,6059855.5,4.489802206189432e-13,True,3.532411396801259e-05
range_pct_rolling_ptp_96,0.00013435696846530524,0.00010039966758991705,3.395730087538819e-05,6649378.5,0.4488003848699694,False,3.395730087538819e-05
imbalance_rolling_mean_24,-9.624516640797551e-06,-4.3178672813952744e-05,3.355415617315519e-05,6811986.5,0.30089075598517423,False,3.355415617315519e-05
return_expanding_mean,-9.927396325576432e-08,3.335664362489844e-05,-3.34559175881542e-05,6137630.5,1.1150021568769916e-10,True,3.34559175881542e-05
abs_return_rolling_var_2,0.0002960069842139376,0.00026289396850019876,3.311301571373883e-05,7310295.5,7.542061629384025e-11,True,3.311301571373883e-05
return_rolling_ptp_24,0.00023788281954139424,0.0002052373785806844,3.264544096070985e-05,7247265.0,6.083420939105326e-09,True,3.264544096070985e-05
illiq_rolling_var_4,0.00028025297759143254,0.00031280585034266226,-3.255287275122972e-05,6588646.0,0.15444562371329196,False,3.255287275122972e-05
return_rolling_ptp_48,0.0001268008085483829,9.45764313069779e-05,3.222437724140499e-05,6517717.5,0.02749331301659795,False,3.222437724140499e-05
range_pct_rolling_iqr_8,0.0004817779801077536,0.0005134875481454256,-3.170956803767201e-05,6255722.0,3.7206781816616457e-07,True,3.170956803767201e-05
log_open,0.001822734758188524,0.0017912781083570155,3.14566498315085e-05,6890226.0,0.058725042376334864,False,3.14566498315085e-05
dow_cos,5.581839021473084e-05,2.4423741994657075e-05,3.1394648220073766e-05,4510900.5,2.683757336488514e-131,True,3.1394648220073766e-05
illiq_rolling_min_8,0.00012111872268955341,0.0001520899387738133,-3.0971216084259886e-05,6339775.5,3.196777850505996e-05,True,3.0971216084259886e-05
log_quote_volume_rolling_ptp_2,-1.6689631314582536e-05,-4.756660225984303e-05,3.087697094526049e-05,6835540.0,0.1973113792824419,False,3.087697094526049e-05
illiq_rolling_mean_48,0.0003178235605269696,0.0002872889029649164,3.053465756205318e-05,6831606.5,0.21275062549951862,False,3.053465756205318e-05
range_pct_rolling_max_48,-2.9279866161255487e-05,-5.97795219412379e-05,3.0499655779982414e-05,6814056.5,0.2922725760168903,False,3.0499655779982414e-05
squared_return_rolling_var_24,0.0020678091367035065,0.0020981451529843618,-3.03360162808553e-05,6579041.5,0.1261289247486727,False,3.03360162808553e-05
parkinson_var_rolling_iqr_8,0.0029460344578779475,0.00291608072012202,2.9953737755927627e-05,6972689.0,0.0051667938293000195,True,2.9953737755927627e-05
parkinson_var_rolling_mean_48,-0.0003353756104698717,-0.00036504184970412274,2.966623923425103e-05,6894292.0,0.052985035840810865,False,2.966623923425103e-05
return_rolling_ptp_2,-3.631974334727624e-05,-6.591433148366016e-05,2.9594588136383922e-05,6780630.0,0.49243262768836404,False,2.9594588136383922e-05
garman_klass_var_rolling_max_96,1.286722110743311e-05,-1.6132007642286466e-05,2.8999228749719577e-05,7067850.5,0.00012190682685745236,True,2.8999228749719577e-05
return_lag_1,0.00022021401096055737,0.00019157152468062376,2.8642486279933612e-05,7257036.0,3.1939311617363035e-09,True,2.8642486279933612e-05
garman_klass_var_rolling_iqr_4,0.0009601653611497803,0.0009879339848088856,-2.7768623659105217e-05,6891399.0,0.05702421840683569,False,2.7768623659105217e-05
abs_return_rolling_max_1,0.002800154970206999,0.0028278565304903727,-2.7701560283373717e-05,6910603.0,0.03450240685179335,False,2.7701560283373717e-05
range_hl_lag_10,0.0008410341476852105,0.0008684502814777274,-2.7416133792516938e-05,7021483.0,0.0008561966842162814,True,2.7416133792516938e-05
log_volume_rolling_ptp_4,4.5091011901324814e-05,1.8079040944321058e-05,2.7011970957003756e-05,7486526.5,2.9432110676379984e-17,True,2.7011970957003756e-05
buy_ratio_rolling_ptp_24,-0.0007689265197612935,-0.0007421885128429259,-2.673800691836768e-05,6693641.5,0.7870386155864186,False,2.673800691836768e-05
buy_ratio_rolling_max_96,-0.00011310021625556653,-8.653246125143398e-05,-2.6567755004132542e-05,6189990.0,4.419601683995306e-09,True,2.6567755004132542e-05
abs_return_rolling_iqr_12,0.00015924961863218048,0.00018551891655713642,-2.6269297924955934e-05,5911347.5,6.6647476230922935e-19,True,2.6269297924955934e-05
range_hl_rolling_iqr_24,0.0007551192549794802,0.0007291553555998404,2.5963899379639823e-05,5634474.0,6.271818282072748e-34,True,2.5963899379639823e-05
close_to_vwap_rolling_iqr_2,1.9438052629454925e-05,4.5167017000018285e-05,-2.572896437056336e-05,6489245.0,0.011846927073365543,False,2.572896437056336e-05
return_lag_2,-9.474114968865644e-05,-0.00012003856287437534,2.52974131857189e-05,6891705.0,0.05495179292701702,False,2.52974131857189e-05
buy_ratio_lag_3,-0.00020022412237759825,-0.00017492732473978518,-2.5296797637813068e-05,6621818.5,0.28904491164710866,False,2.5296797637813068e-05
parkinson_var_rolling_iqr_4,0.002476235245897784,0.0025013446878278207,-2.5109441930036558e-05,6837673.5,0.18928779782757255,False,2.5109441930036558e-05
close_to_vwap_rolling_mean_96,0.00023449573902124953,0.00025770086694075695,-2.3205127919507417e-05,6251643.0,2.9359986556353956e-07,True,2.3205127919507417e-05
buy_ratio_rolling_ptp_2,-0.0005298757995902617,-0.0005067825659179531,-2.309323367230857e-05,6476783.0,0.007968648639575571,False,2.309323367230857e-05
imbalance_rolling_iqr_2,-0.00010515355889324625,-0.00012783163866019284,2.267807976694659e-05,6837188.0,0.17633673719517395,False,2.267807976694659e-05
squared_return_rolling_var_12,3.4073080508592215e-05,1.1503762475203884e-05,2.256931803338833e-05,6900089.5,0.02906064510848711,False,2.256931803338833e-05
range_pct_rolling_iqr_12,2.5578847111166063e-05,3.4614963755156016e-06,2.2117350735650462e-05,6896587.0,0.04910503639076103,False,2.2117350735650462e-05
abs_return_lag_3,7.743432305820073e-05,9.949147460872876e-05,-2.2057151550528023e-05,6248426.0,1.0725320286993559e-07,True,2.2057151550528023e-05
squared_return_rolling_min_96,2.0679186862379224e-05,4.266555333119134e-05,-2.1986366468812113e-05,6907749.0,0.03726999083772236,False,2.1986366468812113e-05
garman_klass_var_rolling_ptp_48,-2.334057386323434e-06,-2.4292160172722556e-05,2.195810278639912e-05,9920100.0,4.76928212755601e-281,True,2.195810278639912e-05
range_hl_expanding_mean,8.069213853331021e-05,5.874512119011858e-05,2.1947017343191626e-05,6234742.0,3.213642485852292e-08,True,2.1947017343191626e-05
log_volume_rolling_iqr_96,0.00016753315692440122,0.00018946589894735676,-2.1932742022955537e-05,6019909.5,1.5681542561750772e-14,True,2.1932742022955537e-05
buy_ratio_rolling_var_2,-0.000223419698383924,-0.0002452427232220138,2.1823024838089807e-05,7140793.5,3.394224937313825e-06,True,2.1823024838089807e-05
dow_sin,0.0007188535238453817,0.0006972327245775671,2.1620799267814557e-05,7051293.5,0.0002510073794925972,True,2.1620799267814557e-05
upper_wick,0.0007121603125061876,0.0006905747289799015,2.1585583526286065e-05,7953016.5,6.049546450939142e-42,True,2.1585583526286065e-05
range_hl_rolling_ptp_48,6.655749020038383e-05,8.771007137785809e-05,-2.115258117747426e-05,6571181.0,0.1060272861521306,False,2.115258117747426e-05
range_pct_rolling_max_24,0.0004958655408637472,0.000516877669697187,-2.1012128833439842e-05,6385775.5,0.0002542385733965067,True,2.1012128833439842e-05
parkinson_var_rolling_max_48,-3.785600565052144e-05,-1.68946081856226e-05,-2.0961397464898838e-05,6149783.5,4.181015175655718e-10,True,2.0961397464898838e-05
imbalance_rolling_max_48,-0.0005224807365389471,-0.0005432489446932349,2.0768208154287753e-05,6721071.5,0.9750404741457115,False,2.0768208154287753e-05
range_hl_rolling_ptp_24,0.0002829312027764187,0.00030358493368536847,-2.0653730908949772e-05,6122810.5,4.595478789006375e-11,True,2.0653730908949772e-05
abs_return_rolling_iqr_48,0.0005226426361835761,0.0005021890661604506,2.045357002312552e-05,7040281.5,0.0004006850688255281,True,2.045357002312552e-05
buy_ratio_rolling_max_8,1.4701416546633628e-06,-1.873540296955365e-05,2.0205544624217012e-05,7697214.0,6.780352549626747e-28,True,2.0205544624217012e-05
buy_ratio_rolling_iqr_2,-0.00043260830960823777,-0.0004126577666081071,-1.995054300013067e-05,7170799.0,6.571228660111699e-07,True,1.995054300013067e-05
range_hl_rolling_var_2,0.0005457683482574024,0.0005656865482461563,-1.9918199988753918e-05,6818638.5,0.2696657723842131,False,1.9918199988753918e-05
close_to_vwap_rolling_var_12,5.7037159513413217e-05,3.727837183750131e-05,1.9758787675911905e-05,6759990.5,0.6214916403655908,False,1.9758787675911905e-05
buy_ratio_rolling_var_12,-0.00041522879448614524,-0.00039579118299143835,-1.943761149470689e-05,6800496.5,0.3500835125920112,False,1.943761149470689e-05
log_volume_rolling_iqr_4,-1.0255776034521475e-05,8.976533752832692e-06,-1.9232309787354167e-05,4643858.0,4.184035083078135e-115,True,1.9232309787354167e-05
log_volume_rolling_var_96,-0.0001844176306851573,-0.00020317514331126468,1.8757512626107385e-05,6338770.5,3.0430685359785324e-05,True,1.8757512626107385e-05
illiq_rolling_min_4,7.022901954071758e-05,8.891424591235193e-05,-1.8685226371634357e-05,6419315.0,0.001019924294562089,True,1.8685226371634357e-05
log_volume_rolling_ptp_48,-0.00012538504832880254,-0.00010677096373163151,-1.8614084597171033e-05,4672470.0,1.8185713476894974e-112,True,1.8614084597171033e-05
garman_klass_var_rolling_ptp_12,0.0012010279480588048,0.0011825067037003606,1.8521244358444145e-05,6920790.0,0.02600342080934732,False,1.8521244358444145e-05
parkinson_var_rolling_iqr_12,0.0005120173410063994,0.000530438184174649,-1.8420843168249633e-05,6623327.5,0.2968384384486997,False,1.8420843168249633e-05
illiq_rolling_min_12,0.0002884102622781974,0.00030636656780391454,-1.7956305525717155e-05,5367881.0,8.042370782537271e-50,True,1.7956305525717155e-05
buy_ratio_rolling_iqr_12,9.270667179245243e-05,0.00011051331907535542,-1.780664728290299e-05,6474468.0,0.00011701324707237834,True,1.780664728290299e-05
close_to_vwap_rolling_ptp_2,7.368857562568727e-05,5.610017228591357e-05,1.7588403339773698e-05,6672808.5,0.5936900714372213,False,1.7588403339773698e-05
range_pct_rolling_iqr_48,0.00011265551661651407,9.553266005499981e-05,1.7122856561514253e-05,6816170.0,0.281563784475511,False,1.7122856561514253e-05
illiq_expanding_skew,0.0004976343083421732,0.0005147289599275837,-1.709465158541046e-05,6556375.0,0.07529816289520395,False,1.709465158541046e-05
illiq_rolling_ptp_96,6.612738327615696e-07,1.7747327321955464e-05,-1.7086053489193894e-05,6410751.0,0.0007226354352513844,True,1.7086053489193894e-05
return_rolling_max_24,0.0001987587580012288,0.000181993545759896,1.676521224133282e-05,6413607.0,0.0008149877253278126,True,1.676521224133282e-05
parkinson_var_rolling_var_4,0.0016063872998778263,0.0015899620470891298,1.6425252788696476e-05,6970424.0,0.005578918571635524,True,1.6425252788696476e-05
log_volume_rolling_var_48,-0.0002130903778001482,-0.0002293205520237599,1.623017422361172e-05,6788559.5,0.43890414283070345,False,1.623017422361172e-05
close_to_vwap_lag_5,3.3149648075008796e-05,4.9112353788431073e-05,-1.5962705713422278e-05,6482145.5,0.008261214052229439,False,1.5962705713422278e-05
log_quote_volume_rolling_iqr_96,9.903868737965109e-05,0.00011471144241392751,-1.5672755034276415e-05,6637114.0,0.3705824400102977,False,1.5672755034276415e-05
illiq_expanding_var,0.000601094322415382,0.0005855340640497454,1.5560258365636577e-05,6854397.0,0.13414960818412733,False,1.5560258365636577e-05
imbalance_expanding_var,0.00039434090765204214,0.00037882530155617674,1.5515606095865408e-05,6951358.0,0.010368470837831418,False,1.5515606095865408e-05
buy_ratio_lag_10,-4.425479601321529e-05,-2.900931482200082e-05,-1.5245481191214469e-05,6757455.5,0.666373535276116,False,1.5245481191214469e-05
range_hl_rolling_var_12,0.0006822052741157015,0.0006972342497973229,-1.502897568162148e-05,7132750.0,5.211143938205515e-06,True,1.502897568162148e-05
illiq_rolling_mean_96,0.00011779739275752327,0.0001028912401056122,1.490615265191106e-05,5450160.5,3.8376855322366507e-44,True,1.490615265191106e-05
garman_klass_var_rolling_iqr_2,8.511293350883522e-05,7.052950888144873e-05,1.4583424627386495e-05,6476255.5,0.007833778434653441,False,1.4583424627386495e-05
imbalance_lag_3,-8.385315547201048e-05,-6.951632492219123e-05,-1.4336830549819247e-05,5217781.0,9.01089361036509e-66,True,1.4336830549819247e-05
range_pct_rolling_ptp_48,0.00020474065250028256,0.00019065894831782072,1.4081704182461843e-05,7497529.5,1.0759566920557615e-17,True,1.4081704182461843e-05
squared_return_rolling_ptp_48,3.51429867546047e-05,2.1328967831767684e-05,1.3814018922837015e-05,6724923.0,0.9393124052453704,False,1.3814018922837015e-05
return_rolling_max_48,0.00039280824945938134,0.00040658640911205116,-1.3778159652669817e-05,6816362.0,0.2808138817986343,False,1.3778159652669817e-05
illiq_rolling_max_4,-5.269675056486458e-05,-3.90046016014447e-05,-1.3692148963419877e-05,4461517.5,1.1272236738802676e-158,True,1.3692148963419877e-05
close_to_vwap_rolling_min_24,-5.089680083972604e-05,-3.747770080536598e-05,-1.3419100034360056e-05,5780978.5,7.188461797208839e-26,True,1.3419100034360056e-05
close_to_vwap_lag_1,0.00017418967951321745,0.00016098389465639366,1.3205784856823785e-05,5440616.5,8.8243756812025e-45,True,1.3205784856823785e-05
return_rolling_iqr_12,0.00012288520969957678,0.00013585102521500357,-1.296581551542679e-05,6601797.0,0.19956408988051888,False,1.296581551542679e-05
buy_ratio_rolling_mean_12,-0.00020777782659145013,-0.00022041875040568708,1.2640923814236956e-05,5454577.5,7.187318944031468e-44,True,1.2640923814236956e-05
log_quote_volume_expanding_mean,0.00020119772858703604,0.00018856093191627776,1.2636796670758286e-05,7241995.5,8.288758017384259e-09,True,1.2636796670758286e-05
abs_return_rolling_iqr_2,0.00012467586452954575,0.00011208131790436669,1.2594546625179062e-05,6431344.0,0.0016178223859098727,True,1.2594546625179062e-05
illiq_rolling_min_48,-6.048216601110547e-05,-7.307289402393382e-05,1.2590728012828346e-05,6621087.0,0.28519855370505487,False,1.2590728012828346e-05
imbalance_lag_5,-2.0756270204000788e-05,-3.305819665376706e-05,1.2301926449766275e-05,6571451.0,0.10671712994862015,False,1.2301926449766275e-05
